player_name,year,team,base_salary,prorated_bonus,,guaranteed_salary,capnumber,cap_percent,cash_paid
Logan Woodside,2024,Bengals,302400,,,,33600,0.0%,33600
Khalil Herbert,2024,Bengals,1055000,0,,0,527500,0.2%,527500
Jake Browning,2024,Bengals,915000,,,,915000,0.3%,915000
Jake Luton,2024,Raiders,225000,0,,,50000,0.0%,50000
Salvon Ahmed,2024,Colts,302400,0,,0,201600,0.1%,201600
Brett Rypien,2024,Vikings,302400,,,,0,0.0%,0
Jonathon Brooks,2024,Panthers,795000,735378,,795000,1530378,0.6%,3736512
Michael Carter,2024,Cardinals,1055000,50000,,,108611,0.0%,158611
Avery Williams,2024,Falcons,1055000,60038,,0,1115038,0.4%,1055000
Zach Charbonnet,2024,Seahawks,1062549,500196,,1062549,1562745,0.6%,1062549
Darrynton Evans,2024,Bears,1055000,0,,,175833,0.1%,175833
James Cook,2024,Bills,1160188,355375,,0,1590563,0.6%,1160188
Kene Nwangwu,2024,Jets,1055000,0,,0,179723,0.1%,179723
Trey Sermon,2024,Colts,1055000,0,,,1055000,0.4%,1055000
Craig Reynolds,2024,Lions,1125000,,,,985000,0.4%,1125000
Kenneth Gainwell,2024,Eagles,1055000,83881,,,1138881,0.4%,1055000
Joshua Kelley,2024,Titans,1125000,0,,,547222,0.2%,625000
Jeremy McNichols,2024,Commanders,1125000,0,,0,985000,0.4%,1125000
JaMycal Hasty,2024,Patriots,1270000,,,,1411176,0.5%,1411176
Trayveon Williams,2024,Bengals,1125000,0,,,985000,0.4%,1125000
Anthony Miller,2024,Ravens,383400,0,,0,450244,0.2%,465800
Ke'Shawn Vaughn,2024,49ers,302400,0,,,197766,0.1%,221100
Brandon Powell,2024,Vikings,1150000,375000,,250000,2000000,0.8%,2000000
David Moore,2024,Panthers,1125000,0,,0,985000,0.4%,1292500
Elijah Moore,2024,Browns,3116000,0,,0,3116000,1.1%,3116000
Olamide Zaccheaus,2024,Commanders,1125000,50000,,330000,1152500,0.4%,1292500
Trent Taylor,2024,49ers,302400,0,,,340322,0.1%,348100
Xavier Legette,2024,Panthers,795000,1451759,,795000,2246759,0.9%,6602036
Wan'Dale Robinson,2024,Giants,1399106,783212,,876508,2232318,0.9%,1449106
Van Jefferson,2024,Steelers,1125000,167500,,0,1152500,0.4%,1292500
Kavontae Turpin,2024,Cowboys,985000,0,,0,985000,0.4%,985000
Nick Westbrook-Ikhine,2024,Titans,1832500,167500,,582500,1292500,0.5%,2000000
DeAndre Carter,2024,Bears,1125000,75000,,375000,1060000,0.4%,1200000
Ricky Pearsall,2024,49ers,795000,1484709,,795000,2279709,0.8%,6733836
John Metchie III,2024,Texans,1438652,762305,,800000,2200957,0.9%,1438652
Miles Boykin,2024,Seahawks,302400,0,,,268800,0.1%,268800
Christian Watson,2024,Packers,1545094,975186,,1545094,2520280,0.9%,1545094
Donovan Peoples-Jones,2024,Lions,302400,0,,,302400,0.1%,302400
K.J. Hamler,2024,Bills,302400,0,,0,344211,0.1%,344211
Rondale Moore,2024,Falcons,1604217,0,,0,1604217,0.6%,1604217
Zaire Mitchell-Paden,2024,Ravens,225000,,,,150000,0.1%,150000
Gunner Olszewski,2024,Giants,1125000,167500,,300000,1152500,0.4%,1292500
Princeton Fant,2024,Cowboys,795000,,,,265000,0.1%,265000
Brevyn Spann-Ford,2024,Cowboys,795000,6666,,225000,801666,0.3%,815000
Devin Culp,2024,Buccaneers,795000,21546,,,816546,0.3%,881184
Nikola Kalinic,2024,Rams,225000,0,,0,301666,0.1%,301666
David Martin-Robinson,2024,Titans,795000,2500,,10000,797500,0.3%,802500
Sammis Reyes,2024,Vikings,225000,0,,0,0,0.0%,0
Dallin Holker,2024,Saints,795000,3333,,225000,798333,0.3%,805000
Jaheim Bell,2024,Patriots,795000,26648,,,821648,0.3%,901592
Will Levis,2024,Titans,915000,984938,,1183735,2168673,0.8%,1183735
Tyler Huntley,2024,Dolphins,1125000,,,,746389,0.3%,845833
Kyle Trask,2024,Buccaneers,1414818,346425,,0,1761243,0.7%,1414818
Tanner McLachlan,2024,Bengals,795000,45764,,,840764,0.3%,978056
Kyle Allen,2024,Steelers,1125000,167500,,0,1152500,0.4%,1292500
Tim Boyle,2024,Giants,1125000,0,,0,218889,0.1%,250000
Brandon Allen,2024,49ers,1210000,300000,,400000,1960000,0.7%,1960000
Easton Stick,2024,Chargers,2500000,167500,,1250000,1292500,0.5%,2667500
Jeff Driskel,2024,Commanders,1125000,0,,150000,985000,0.4%,1150000
Nathan Peterman,2024,Falcons,302400,0,,0,302400,0.1%,302400
Will Grier,2024,Cowboys,1125000,0,,,54722,0.0%,62500
Davis Mills,2024,Texans,2000000,1422473,,2000000,3422473,1.3%,4266000
Mike White,2024,Bills,1125000,0,,0,54722,0.0%,62500
Nick Mullens,2024,Vikings,1340000,720000,,0,2110000,0.8%,1900000
Trevor Siemian,2024,Titans,302400,0,,0,315367,0.1%,352867
Josh Johnson,2024,Ravens,1210000,167500,,985000,1152500,0.5%,1377500
Bo Nix,2024,Broncos,795000,2589212,,795000,3384212,1.3%,11151848
Kenny Pickett,2024,Eagles,985000,0,,1983900,1983900,0.8%,1983900
Joshua Dobbs,2024,49ers,1750000,500000,,1750000,2250000,0.8%,2250000
D'Ernest Johnson,2024,Jaguars,1125000,25000,,200000,1135000,0.4%,1275000
Rico Dowdle,2024,Cowboys,1055000,200000,,0,1255000,0.5%,1255000
Myles Gaskin,2024,Jaguars,302400,0,,,67200,0.0%,67200
Jordan Mason,2024,49ers,985000,3334,,0,859167,0.3%,855833
Ty Johnson,2024,Bills,1125000,167500,,500000,1152500,0.4%,1292500
Kenneth Walker III,2024,Seahawks,1472416,829833,,1031000,2302249,0.9%,1472416
Breece Hall,2024,Jets,1524524,934049,,1524524,2458573,0.9%,1524524
DeeJay Dallas,2024,Cardinals,1395000,333333,,1395000,2083333,0.8%,2735000
J.K. Dobbins,2024,Chargers,1000000,50000,,50000,1490000,0.6%,1940000
Royce Freeman,2024,Rams,302400,0,,,0,0.0%,0
Travis Homer,2024,Bears,1550000,225000,,0,2110294,0.8%,1832353
A.J. Dillon,2024,Packers,2575000,167500,,0,1292500,0.5%,2742500
Dare Ogunbowale,2024,Texans,1125000,175000,,0,1500000,0.6%,1500000
Cam Akers,2024,Vikings,1125000,0,,0,800000,0.3%,932353
D'Onta Foreman,2024,Browns,1125000,0,,0,985000,0.3%,1125000
Justice Hill,2024,Ravens,1441176,1166666,,1441176,2666667,1.1%,3500000
Mike Boone,2024,Panthers,1125000,0,,0,109444,0.0%,125000
Jeff Wilson,2024,Dolphins,1125000,982500,,200000,2398677,0.9%,1597059
Dante Pettis,2024,Saints,1125000,0,,0,273611,0.1%,312500
KhaDarel Hodge,2024,Falcons,1125000,167500,,0,1152500,0.4%,1292500
Xavier Worthy,2024,Chiefs,795000,1712321,,795000,2507321,1.0%,7644284
Trent Sherfield,2024,Vikings,1340000,400000,,600000,1790000,0.7%,1790000
Zay Flowers,2024,Ravens,978020,1802080,,1388020,3190100,1.3%,1388020
Quentin Johnston,2024,Chargers,959945,1829779,,1394945,3224724,1.2%,1394945
Jaxon Smith-Njigba,2024,Seahawks,955332,1871329,,1405332,3276661,1.3%,1405332
Khalil Shakir,2024,Bills,985000,86788,,0,1071788,0.4%,985000
K.J. Osborn,2024,Commanders,1180000,0,,262222,382222,0.1%,306928
Brian Thomas Jr.,2024,Jaguars,795000,1870450,,795000,2665450,1.0%,8276800
Dyami Brown,2024,Commanders,1334181,238909,,0,1573090,0.6%,1334181
Isaiah McKenzie,2024,Dolphins,302400,0,,0,50400,0.0%,50400
Justin Watson,2024,Chiefs,1870000,150000,,0,2920000,1.2%,3180000
Chris Moore,2024,Commanders,302400,0,,0,33600,0.0%,33600
Jordan Addison,2024,Vikings,999170,1746679,,1374170,3120849,1.2%,1374170
Alex Erickson,2024,Texans,383400,0,,,0,0.0%,0
Laviska Shenault,2024,Chargers,383400,0,,0,147700,0.1%,147700
Parris Campbell,2024,Eagles,1125000,0,,0,0,0.0%,0
Ray-Ray McCloud,2024,Falcons,1125000,500000,,1125000,1880000,0.7%,2380000
Thomas Odukoya,2024,Titans,225000,,,,175833,0.1%,175833
Jauan Jennings,2024,49ers,1055000,1242000,,1055000,2848471,1.0%,7816471
Matt Sokol,2024,Steelers,225000,,,,112500,0.0%,112500
Tyler Mabry,2024,Seahawks,225000,,,,125833,0.0%,125833
Travis Vokolek,2024,Cardinals,915000,,,,915000,0.3%,915000
Blake Whiteheart,2024,Browns,915000,,,,305000,0.1%,305000
Jared Wiley,2024,Chiefs,795000,172155,,,786599,0.3%,1303064
Zach Davidson,2024,Bills,225000,0,,,320001,0.1%,320001
Dominique Dafney,2024,Panthers,225000,,,,62500,0.0%,62500
A.J. Barner,2024,Seahawks,795000,188777,,,983777,0.4%,1550108
Cade Stover,2024,Texans,795000,184734,,,979734,0.4%,1533936
Cooper Rush,2024,Cowboys,2250000,625000,,0,2875000,1.1%,2500000
Armani Rogers,2024,Falcons,225000,0,,0,162500,0.1%,162500
Brayden Willis,2024,49ers,915000,0,,,660833,0.2%,660833
Theo Johnson,2024,Giants,795000,207859,,,912581,0.4%,1536158
J.J. McCarthy,2024,Vikings,795000,3178599,,795000,3973599,1.5%,13509396
Erick All,2024,Bengals,795000,198276,,,830776,0.3%,1425604
Tucker Fisk,2024,Chargers,915000,,,,457500,0.2%,457500
Michael Penix Jr.,2024,Falcons,795000,3365479,,795000,4160479,1.6%,14256916
C.J. Beathard,2024,Jaguars,1210000,100000,,0,730000,0.3%,705000
Cameron Latu,2024,Browns,225000,0,,,12500,0.0%,12500
Mason Rudolph,2024,Titans,1350000,1350000,,1350000,2870000,1.1%,3020000
Jarrett Stidham,2024,Broncos,4490000,1000000,,1000000,7000000,2.7%,6000000
Drew Lock,2024,Giants,2950000,2000000,,2950000,5000000,1.9%,5000000
Taylor Heinicke,2024,Chargers,1210000,0,,0,1210000,0.5%,1210000
Mac Jones,2024,Jaguars,2785410,0,,2785410,2785410,1.0%,2785410
Drake Maye,2024,Patriots,795000,5866775,,795000,6661775,2.5%,24262100
Jayden Daniels,2024,Commanders,795000,6068027,,795000,6863027,2.6%,25067108
Anthony Richardson,2024,Colts,915000,5430733,,2295183,7725916,3.0%,2295183
Caleb Williams,2024,Bears,795000,6384283,,795000,7179283,2.8%,26332132
Gardner Minshew,2024,Raiders,5840000,1500000,,5840000,8000000,3.1%,12320000
C.J. Stroud,2024,Texans,915000,5846226,,2399057,8245283,3.2%,2399057
Bryce Young,2024,Panthers,915000,6150922,,2475231,8626153,3.3%,2475231
Justin Fields,2024,Steelers,1616724,0,,3233448,3233448,1.3%,3233448
Zack Moss,2024,Bengals,1125000,1500000,,3000000,2972059,1.1%,4366176
Javonte Williams,2024,Broncos,1868967,951955,,0,2820922,1.1%,1868967
Alexander Mattison,2024,Raiders,1125000,525000,,1125000,1984000,0.8%,2077000
Antonio Gibson,2024,Patriots,1125000,1000000,,1125000,3250000,1.2%,5250000
Chase Edmonds,2024,Buccaneers,1325000,0,,825000,1500000,0.6%,1500000
Ameer Abdullah,2024,Raiders,1240000,300000,,550000,1850000,0.7%,1930000
Clyde Edwards-Helaire,2024,Saints,324000,0,,0,98500,0.0%,98500
Devin Singletary,2024,Giants,2250000,1250000,,2250000,3750000,1.4%,6250000
Noah Brown,2024,Commanders,1210000,0,,0,1210000,0.5%,1210000
Jahmyr Gibbs,2024,Lions,915000,2494570,,1561143,4055713,1.6%,1561143
Zach Pascal,2024,Cardinals,1920000,750000,,0,2670000,1.0%,1920000
Travis Etienne,2024,Jaguars,2418834,1685111,,2418834,4103945,1.5%,2418834
Tutu Atwell,2024,Rams,1465731,414309,,0,1880040,0.7%,1465731
Mecole Hardman,2024,Chiefs,1125000,0,,0,855833,0.3%,970833
Jahan Dotson,2024,Eagles,1573032,0,,1573032,1573032,0.6%,1573032
Jameson Williams,2024,Lions,1892436,2469871,,0,4552036,1.8%,2082165
Nyheim Hines,2024,Browns,1145000,0,,850000,920000,0.3%,920000
Treylon Burks,2024,Titans,1567576,1907653,,2011326,3918979,1.5%,2011326
Rhamondre Stevenson,2024,Patriots,3116000,1787265,,3116000,4903265,1.8%,11116000
Deonte Harty,2024,Ravens,1125000,167500,,985000,1152500,0.5%,1292500
Laquon Treadwell,2024,Colts,383400,0,,0,450244,0.2%,475244
Mack Hollins,2024,Bills,1540000,500000,,600000,2600000,1.0%,2775000
Samaje Perine,2024,Chiefs,1500000,0,,290000,1500000,0.6%,1500000
Phillip Dorsett,2024,Falcons,302400,0,,0,184800,0.1%,184800
Rome Odunze,2024,Bears,795000,3336727,,795000,4131727,1.6%,14141908
Rashod Bateman,2024,Ravens,1055000,2779135,,1055000,3834135,1.5%,4500000
Chuba Hubbard,2024,Panthers,2085500,1684393,,527500,3769893,1.5%,9616000
Devin Duvernay,2024,Jaguars,1250000,0,,1250000,2382353,0.9%,4982353
Jalen Reagor,2024,Chargers,1125000,0,,0,389167,0.1%,439167
Lucas Krull,2024,Broncos,915000,,,,915000,0.4%,915000
Jake Tonges,2024,49ers,915000,,,,915000,0.3%,915000
Ashton Dulin,2024,Colts,2180000,1000000,,0,4130000,1.6%,3130000
Josh Palmer,2024,Chargers,3116000,254919,,0,3370919,1.3%,3116000
Braxton Berrios,2024,Dolphins,1400000,450000,,750000,2132353,0.8%,1955882
Tyree Jackson,2024,Commanders,225000,0,,,37500,0.0%,37500
Jamal Agnew,2024,Steelers,383400,0,,0,170400,0.1%,170400
Ben Sims,2024,Packers,915000,,,0,915000,0.3%,915000
Julian Hill,2024,Dolphins,915000,4166,,0,919166,0.4%,915000
Peyton Hendershot,2024,Chiefs,985000,0,,0,443889,0.2%,443889
Trey Lance,2024,Cowboys,1055000,0,,5310717,5310717,2.0%,5310717
Ja'Tavion Sanders,2024,Panthers,795000,218559,,,1013559,0.4%,1669236
Zach Wilson,2024,Broncos,1055000,0,,2726637,2726637,1.1%,2726637
Josh Whyle,2024,Titans,915000,81342,,,996342,0.4%,915000
Tip Reiman,2024,Cardinals,795000,257711,,,1052711,0.4%,1825844
Brock Purdy,2024,49ers,985000,19253,,0,1004253,0.3%,985000
Will Mallory,2024,Colts,915000,72648,,,987648,0.4%,915000
Nate Adkins,2024,Broncos,915000,3333,,0,918333,0.4%,915000
Payne Durham,2024,Buccaneers,915000,61245,,,976245,0.4%,915000
Davis Allen,2024,Rams,915000,61245,,,976245,0.4%,915000
Brady Russell,2024,Seahawks,915000,,,,915000,0.4%,915000
Mitchell Trubisky,2024,Bills,1210000,750000,,1210000,2000000,0.8%,2750000
Case Keenum,2024,Texans,2750000,500000,,1000000,3294118,1.3%,3000000
Jacoby Brissett,2024,Patriots,1500000,5000000,,1500000,8000000,3.0%,8000000
Geno Smith,2024,Seahawks,12700000,13500000,,12700000,26400000,10.1%,22500000
Jalen Hurts,2024,Eagles,1125000,4658800,,1125000,13558800,5.2%,40000000
Trevor Lawrence,2024,Jaguars,1500000,7500000,,1500000,15029725,5.6%,39000000
Teddy Bridgewater,2024,Lions,1210000,0,,0,109444,0.0%,134444
Tyrod Taylor,2024,Jets,2000000,800000,,2000000,2800000,1.1%,6000000
Tua Tagovailoa,2024,Dolphins,1125000,8400000,,1125000,9525000,3.7%,43125000
Baker Mayfield,2024,Buccaneers,1125000,5775000,,1125000,6900000,2.7%,32500000
Bijan Robinson,2024,Falcons,915000,3242462,,1748116,4990578,1.9%,1748116
Jameis Winston,2024,Browns,1210000,558000,,1210000,1768000,0.6%,4200000
Marcus Mariota,2024,Commanders,2390000,3000000,,2390000,6000000,2.3%,6280000
Najee Harris,2024,Steelers,2439198,1712262,,2439198,4151460,1.6%,2439198
D'Andre Swift,2024,Bears,3890000,1333333,,3890000,5803333,2.2%,8500000
Jamaal Williams,2024,Saints,3150000,780000,,3850000,4630000,1.8%,3850000
Kareem Hunt,2024,Chiefs,1210000,0,,0,820833,0.3%,1008333
David Montgomery,2024,Lions,2270833,2370833,,2270833,5053431,2.0%,8911765
Tony Pollard,2024,Titans,1490000,2000000,,1490000,4000000,1.5%,8000000
Jonathan Taylor,2024,Colts,7804000,2562000,,8314000,10786000,4.1%,8224000
Chris Olave,2024,Saints,985000,2798977,,2456988,5255965,2.0%,2456988
Miles Sanders,2024,Panthers,4020000,1475000,,6020000,7695000,3.0%,6220000
Garrett Wilson,2024,Jets,985000,3032092,,2573546,5605638,2.2%,2573546
Chris Conley,2024,49ers,1210000,250000,,210000,1550000,0.5%,1550000
Demarcus Robinson,2024,Rams,2500000,1500000,,2500000,4000000,1.6%,5000000
Drake London,2024,Falcons,985000,3210358,,2662680,5873038,2.3%,2662680
Raheem Mostert,2024,Dolphins,1210000,1650000,,1710000,3401177,1.3%,3692353
Nico Collins,2024,Texans,1616000,4475730,,1616000,6643205,2.6%,19057180
Kalif Raymond,2024,Lions,1400000,750000,,1400000,3250000,1.3%,4026471
Malik Nabers,2024,Giants,795000,4515500,,795000,5310500,2.0%,18857000
Josh Reynolds,2024,Jaguars,2245000,0,,623611,698611,0.3%,698611
Cedrick Wilson Jr.,2024,Saints,1350000,500000,,1350000,1850000,0.7%,2850000
Gus Edwards,2024,Chargers,1125000,1125000,,1125000,2250000,0.9%,3375000
Marvin Harrison Jr.,2024,Cardinals,795000,5636771,,795000,6431771,2.4%,23342084
Austin Ekeler,2024,Commanders,1210000,1500000,,1210000,3355000,1.3%,4670000
James Mitchell,2024,Lions,225000,0,,,267222,0.1%,267222
Teagan Quitoriano,2024,Texans,985000,0,,,556389,0.2%,556389
John FitzPatrick,2024,Packers,985000,0,,,711389,0.3%,711389
Nick Muse,2024,Eagles,225000,0,,,0,0.0%,0
Stephen Sullivan,2024,Panthers,302400,,,,209811,0.1%,209811
Darnell Mooney,2024,Falcons,2000000,5000000,,2000000,7480000,2.9%,17480000
Cole Turner,2024,Commanders,225000,0,,,225000,0.1%,225000
Stone Smartt,2024,Chargers,985000,1668,,,986668,0.4%,985000
Amon-Ra St. Brown,2024,Lions,1366000,3496315,,1366000,4862315,1.9%,17866000
Connor Heyward,2024,Steelers,985000,38806,,,1023806,0.4%,985000
Darnell Washington,2024,Steelers,993360,223438,,,1216798,0.5%,993360
Grant Calcaterra,2024,Eagles,985000,43535,,,1028535,0.4%,985000
Tucker Kraft,2024,Packers,951724,256897,,,1258621,0.5%,1001724
Andrew Ogletree,2024,Colts,915000,44548,,,959548,0.4%,915000
Ko Kieft,2024,Buccaneers,985000,33003,,,1018003,0.4%,985000
Stephen Carlson,2024,Bears,985000,,,,437500,0.2%,437500
D.J. Chark,2024,Chargers,1500000,565000,,1500000,2890000,1.1%,2450000
Jordan Matthews,2024,Panthers,383400,0,,0,170400,0.1%,170400
Julian Pearl,2024,Browns,225000,,,,50000,0.0%,50000
Russell Gage,2024,49ers,302400,0,,0,151200,0.1%,151200
Shane Zylstra,2024,Lions,985000,,,,492500,0.2%,492500
Jody Fortson,2024,Chiefs,985000,,,,507778,0.2%,507778
Garret Greenfield,2024,Buccaneers,225000,,,,12500,0.0%,12500
Bayron Matos,2024,Dolphins,225000,,,,0,0.0%,0
Andrew Coker,2024,Bengals,225000,,,,169167,0.1%,169167
Tremayne Anchrum,2024,Texans,383400,0,,,191700,0.1%,191700
Sam Darnold,2024,Vikings,2500000,1250000,,2500000,5000000,1.9%,10000000
Doug Nester,2024,Steelers,225000,,,,225000,0.1%,225000
Justin Herbert,2024,Chargers,6000000,3224375,,6000000,19345675,7.4%,56606500
David Olajiga,2024,Rams,225000,,,,0,0.0%,0
Jordan Love,2024,Packers,3500000,16757731,,3500000,20757731,7.8%,79000000
Andy Dalton,2024,Panthers,4000000,967000,,2000000,4967000,1.9%,4075000
Daniel Jones,2024,Vikings,1125000,0,,0,0,0.0%,0
Kyler Murray,2024,Cardinals,37000000,3518177,,35300000,49518177,18.4%,38850000
Joe Burrow,2024,Bengals,10714982,7836130,,10714982,29551112,11.2%,65714982
Carson Wentz,2024,Chiefs,1210000,990000,,1210000,2775000,1.1%,2500000
Lamar Jackson,2024,Ravens,14250000,14650000,,14250000,32400000,12.8%,31750000
Patrick Mahomes,2024,Chiefs,9850000,18258269,,16500000,37008269,14.7%,45750000
Jimmy Garoppolo,2024,Rams,1210000,1968750,,1210000,3044306,1.2%,4644306
Joe Flacco,2024,Colts,3000000,1500000,,3000000,5000000,1.9%,5300000
Deshaun Watson,2024,Browns,1210000,26732678,,1210000,27942678,9.6%,46000000
Derek Carr,2024,Saints,1210000,11458000,,1210000,12668000,4.9%,30000000
Josh Allen,2024,Bills,1125000,20251281,,1125000,30356281,11.9%,36500000
Dak Prescott,2024,Cowboys,1250000,41824313,,2791667,44615980,17.2%,86250000
Jared Goff,2024,Lions,2611832,19600000,,7611832,27211832,10.6%,80611832
Russell Wilson,2024,Steelers,1210000,0,,1210000,1210000,0.5%,1210000
Matt Stafford,2024,Rams,23500000,16166666,,23500000,46166666,18.0%,36000000
Kirk Cousins,2024,Falcons,12500000,12500000,,12500000,25000000,9.6%,62500000
Josh Jacobs,2024,Packers,1200000,3125000,,0,5395588,2.0%,14800000
Saquon Barkley,2024,Eagles,1375000,2425000,,1375000,3800000,1.5%,15000000
Alvin Kamara,2024,Saints,4710000,9971471,,1743333,16193236,6.3%,21621765
Joe Mixon,2024,Texans,3000000,2000000,,3000000,5500000,2.1%,9411765
Dalvin Cook,2024,Cowboys,383400,0,,0,450244,0.2%,475244
Nick Chubb,2024,Browns,1125000,4925000,,1125000,6275000,2.2%,3572917
Aaron Jones,2024,Vikings,2000000,800000,,3000000,3800000,1.4%,7000000
Ezekiel Elliott,2024,Chargers,302400,0,,0,0,0.0%,0
Derrick Henry,2024,Ravens,1210000,3895000,,1210000,5105000,2.0%,11000000
Darius Slayton,2024,Giants,2500000,1750000,,2600000,7950000,3.1%,5805882
Marquez Valdes-Scantling,2024,Saints,1125000,0,,0,687500,0.3%,687500
James Conner,2024,Cardinals,4235000,5250000,,1500000,11240000,4.2%,12710000
Kendrick Bourne,2024,Patriots,1300000,1400000,,1300000,3500000,1.3%,6300000
Tim Patrick,2024,Lions,1125000,0,,0,820833,0.3%,937500
Jakobi Meyers,2024,Raiders,5000000,3992333,,5000000,9477333,3.6%,10940000
Gabriel Davis,2024,Jaguars,1500000,2200000,,1500000,4700000,1.8%,13294118
Zay Jones,2024,Cardinals,1410000,500000,,650000,1738333,0.6%,1738333
Cordarrelle Patterson,2024,Steelers,1300000,950000,,0,2250000,0.9%,3200000
Jamison Crowder,2024,Commanders,1210000,0,,0,776666,0.3%,932222
Marquise Brown,2024,Chiefs,3500000,3000000,,3500000,6955882,2.8%,6794118
Michael Pittman Jr.,2024,Colts,8000000,5000000,,13000000,18000000,6.9%,28000000
Jerry Jeudy,2024,Browns,1125000,3575000,,1125000,4700000,1.6%,19000000
Allen Lazard,2024,Jets,10000000,2184000,,10000000,12184000,4.7%,10000000
Brandon Aiyuk,2024,49ers,1125000,4600000,,1125000,5725000,1.9%,24125000
Isaiah Likely,2024,Ravens,985000,126084,,,1111084,0.4%,985000
Quintin Morris,2024,Bills,985000,0,,0,985000,0.4%,985000
Charlie Kolar,2024,Ravens,985000,176220,,,1161220,0.5%,985000
Kenny Yeboah,2024,Jets,1055000,255000,,0,1095980,0.4%,1130098
Sterling Shepard,2024,Buccaneers,1210000,117500,,0,883611,0.4%,1058611
Luke Schoonmaker,2024,Cowboys,1034849,389396,,1034849,1424245,0.5%,1034849
Ben Sinnott,2024,Commanders,795000,519173,,795000,1314173,0.5%,2871692
Mitchell Wilcox,2024,Patriots,383400,0,,,458022,0.2%,458022
Tre' McKitty,2024,Browns,302400,0,,,67200,0.0%,67200
Chigoziem Okonkwo,2024,Titans,985000,126084,,,1111084,0.4%,985000
Dalton Keene,2024,Texans,915000,0,,,495000,0.2%,495000
Jake Ferguson,2024,Cowboys,985000,176220,,,1161220,0.4%,985000
Daniel Bellinger,2024,Giants,985000,198278,,,1183278,0.5%,985000
Sean McKeon,2024,Colts,383400,0,,0,383400,0.1%,383400
Cade Otton,2024,Buccaneers,985000,208485,,,1193485,0.5%,985000
Brenton Strange,2024,Jaguars,1027925,361698,,1027925,1389623,0.5%,1027925
Jeremy Ruckert,2024,Jets,1163628,212255,,,1375883,0.5%,1163628
Tommy Sweeney,2024,Bears,302400,0,,,218400,0.1%,218400
Tyler Davis,2024,Packers,1055000,0,,,570000,0.2%,570000
Jack Stoll,2024,Dolphins,1055000,0,,0,468889,0.2%,468889
Donald Parham,2024,Broncos,383400,0,,,383400,0.1%,383400
Greg Dulcich,2024,Giants,1183104,0,,,394368,0.2%,394368
Josiah Ezirim,2024,Saints,225000,,,,225000,0.1%,225000
Lorenzo Thompson,2024,Browns,225000,,,,225000,0.1%,225000
Obinna Eze,2024,Jets,225000,,,,0,0.0%,0
Jelani Woods,2024,Colts,1193408,271815,,,1465223,0.6%,1193408
Marcellus Johnson,2024,Vikings,225000,,,,0,0.0%,0
Luke Haggard,2024,Buccaneers,225000,,,,225000,0.1%,225000
Kellen Diesch,2024,Titans,225000,,,,500000,0.2%,50000
Aaron Rodgers,2024,Jets,3161112,14000000,,3161112,17161112,6.6%,38161112
Christian McCaffrey,2024,49ers,1210000,5002000,,1210000,6682588,2.3%,15617647
DeVonta Smith,2024,Eagles,1055000,7072381,,1055000,8127381,3.1%,21406554
JuJu Smith-Schuster,2024,Chiefs,1210000,0,,0,1210000,0.5%,1210000
Jaylen Waddle,2024,Dolphins,1055000,8039435,,1055000,9094435,3.5%,19928546
Curtis Samuel,2024,Bills,1210000,1725000,,1210000,3405000,1.3%,8540000
Nathan Thomas,2024,Cowboys,795000,26493,,,496493,0.2%,575972
Kyler Baugh,2024,Falcons,225000,,,,25000,0.0%,25000
Justin Jefferson,2024,Vikings,1125000,7487600,,1125000,8612600,3.3%,38063000
Denzel Daxon,2024,Cowboys,225000,,,,0,0.0%,0
Tee Higgins,2024,Bengals,21816000,0,,21816000,21816000,8.2%,21816000
Diontae Johnson,2024,Ravens,1125000,0,,0,0,0.0%,0
Ja'Marr Chase,2024,Bengals,1055000,4943571,,4862679,9806250,3.7%,4862679
Nelson Agholor,2024,Ravens,1210000,925000,,1210000,2135000,0.8%,3750000
Isaac Alarcon,2024,49ers,225000,,,,0,0.0%,0
Calvin Ridley,2024,Titans,4490000,5000000,,4490000,10000000,3.8%,25000000
Ryan Coll,2024,Colts,795000,,,,470000,0.2%,470000
Ryan Hayes,2024,Dolphins,225000,,,,150833,0.1%,150833
Tyler Boyd,2024,Titans,1440000,450000,,750000,2400000,0.9%,2370000
CeeDee Lamb,2024,Cowboys,1150000,7600000,,1150000,8750000,3.4%,39150000
Courtland Sutton,2024,Broncos,1125000,6200000,,0,7825000,3.0%,15000000
Terry McLaurin,2024,Commanders,15150000,5600000,,18250000,24100000,9.1%,18500000
Brevin Jordan,2024,Texans,1055000,238046,,0,1293046,0.5%,1355000
Albert Okwuegbunam,2024,Colts,302400,0,,,50400,0.0%,50400
A.J. Brown,2024,Eagles,1125000,10705894,,1125000,11830894,4.6%,21000000
Tanner Hudson,2024,Bengals,1125000,167500,,,1152500,0.4%,1292500
Luke Musgrave,2024,Packers,1135261,791044,,1135261,1926305,0.7%,1135261
Josiah Deguara,2024,Jaguars,1125000,0,,,820833,0.3%,937500
Andrew Beck,2024,Texans,383400,0,,0,169000,0.1%,169000
Hunter Long,2024,Rams,1337550,0,,0,1337550,0.5%,1337550
Ross Dwelley,2024,Falcons,1125000,95500,,0,1152500,0.4%,1292500
Sam LaPorta,2024,Lions,1180273,971090,,1180273,2151363,0.8%,1180273
Charlie Woerner,2024,Falcons,1160000,1000000,,1160000,2500000,1.0%,4480000
Kylen Granson,2024,Colts,3116000,176591,,0,3292591,1.3%,3116000
